lag_days,n,correlation,window_id,predictor,response,method,rain_definition,predictor_transformation,response_transformation,prewhitening_ar1_phi
4,2411,0.11007098290345863,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
5,2406,0.10012520133873454,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
6,2403,0.07955263568522865,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
7,2400,0.10500207791625184,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
8,2398,0.08429969500064018,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
9,2396,0.10716704781564619,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
10,2394,0.1127338005782495,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
11,2392,0.08610284513081055,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
12,2390,0.08350349362983721,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
13,2388,0.04161998114278709,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
14,2386,0.07884037967315045,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
15,2384,0.06739663706707932,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
16,2382,0.04346467553171576,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
17,2380,0.07647922887356658,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
18,2378,0.0545583010893929,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
19,2376,0.06459181106857473,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
20,2374,0.03880680445980765,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
21,2372,0.02493934091589204,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
22,2370,0.11121082682179122,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
23,2368,0.09547506687225336,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
24,2366,0.11664425175867371,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
25,2364,0.09644563904859794,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
26,2362,0.10434118815310632,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
27,2360,0.06832656438133838,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
28,2358,0.06275425059513712,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
29,2356,0.024684854756781473,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
30,2354,0.03946407666486642,middle_stable_2009_2016,mid_R,mid_P2,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
0,2425,0.16334057769049998,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
1,2425,0.22681542218944895,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
2,2417,0.14379879966607767,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
3,2409,0.15103087608950042,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
4,2402,0.11307575705456903,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
5,2396,0.09858009838068284,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
6,2391,0.07829789114184814,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
7,2388,0.07277705602761274,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
8,2385,0.06575764299540192,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
9,2383,0.10298411817141671,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
10,2382,0.11587473780734231,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
11,2380,0.0835853435466344,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
12,2377,0.08161044243998225,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
13,2375,0.029007996769018194,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
14,2373,0.07085964398674471,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
15,2372,0.057291113965490886,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
16,2371,0.03998109009784592,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
17,2369,0.05847406257056129,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
18,2367,0.04210377122987126,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
19,2366,0.05992657144979886,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
20,2365,0.03307797905368668,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
21,2362,0.028174184617956642,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
22,2359,0.112482810496875,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
23,2357,0.09619245831587545,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
24,2355,0.11581729792392056,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
25,2353,0.09578766340921079,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
26,2351,0.10702574695231092,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
27,2349,0.07037699542676579,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
28,2347,0.04339637066428655,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
29,2345,0.015895135705432707,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
30,2344,0.03868500849477495,middle_stable_2009_2016,mid_R,mid_P2,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
0,2427,0.06776886560268269,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
1,2419,0.167150890720171,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
2,2411,0.022260393044419846,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
3,2403,0.08983988674170025,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
4,2396,0.03545285148085861,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
5,2390,0.049849284735888746,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
6,2385,0.013594564841526295,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
7,2382,0.06866156476970575,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
8,2379,0.017928870555661204,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
9,2377,0.05563828013404859,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
10,2375,0.0660671455529023,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
11,2373,0.025802773974564305,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
12,2371,0.055568715042368134,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
13,2369,-0.019680569915572918,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
14,2367,0.05771152903838188,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
15,2365,0.036476904149646064,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
16,2363,-0.005908324590821114,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
17,2361,0.06011846385356826,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
18,2359,0.009768472468951479,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
19,2357,0.04514780962657049,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
20,2355,0.01162079241119416,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
21,2353,-0.0350629493663336,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
22,2351,0.09720406481630474,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
23,2349,0.02618916163855313,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
24,2347,0.07172001470140603,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
25,2345,0.03059057851617425,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
26,2343,0.06750305023278275,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
27,2341,0.01663736118109014,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
28,2339,0.0435454854738193,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
29,2337,-0.012844963659763276,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
30,2335,0.02585025932690851,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.3878109567019985
0,2395,0.07298220682322205,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
1,2395,0.1716784448222917,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
2,2387,0.026280201841524537,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
3,2379,0.09143443258143578,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
4,2371,0.0426077709479173,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
5,2364,0.048564113884455466,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
6,2358,0.02336891688187803,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
7,2353,0.036305448697443204,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
8,2350,0.012294536840192601,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
9,2348,0.060023855695546066,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
10,2347,0.07379340002487832,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
11,2345,0.02315655145623131,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
12,2342,0.058494089555382,middle_stable_2009_2016,mid_R,mid_P2,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37658929352759324
